"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"15-Jan-2025","EQ","1,772.80","1,775.00","1,747.70","1,770.85","1,759.00","1,756.85","1,755.04","1,960.35","1,290.00","8,57,867","1,50,55,93,983.65","1,15,106"
"14-Jan-2025","EQ","1,755.00","1,784.05","1,742.10","1,746.90","1,774.50","1,770.85","1,765.21","1,960.35","1,290.00","19,62,645","3,46,44,88,089.15","1,10,439"
"13-Jan-2025","EQ","1,784.60","1,785.55","1,742.45","1,784.80","1,746.70","1,746.90","1,753.28","1,960.35","1,290.00","16,45,287","2,88,46,42,962.50","1,08,552"
"10-Jan-2025","EQ","1,825.45","1,834.60","1,772.75","1,826.35","1,788.00","1,784.80","1,790.23","1,960.35","1,290.00","8,57,827","1,53,57,05,132.60","81,728"
"09-Jan-2025","EQ","1,841.00","1,841.00","1,814.00","1,837.75","1,830.05","1,826.35","1,825.63","1,960.35","1,290.00","11,99,181","2,18,92,62,927.95","89,141"
"08-Jan-2025","EQ","1,862.60","1,862.60","1,829.20","1,853.40","1,832.80","1,837.75","1,843.27","1,960.35","1,290.00","12,98,188","2,39,29,04,907.00","88,906"
"07-Jan-2025","EQ","1,848.55","1,865.00","1,845.65","1,847.40","1,852.00","1,853.40","1,854.80","1,960.35","1,290.00","16,15,649","2,99,67,00,179.35","88,612"
"06-Jan-2025","EQ","1,850.50","1,856.50","1,825.65","1,849.65","1,849.20","1,847.40","1,842.37","1,960.35","1,290.00","13,97,724","2,57,51,23,913.35","90,738"
"03-Jan-2025","EQ","1,878.00","1,884.00","1,844.00","1,878.00","1,848.65","1,849.65","1,856.13","1,960.35","1,252.50","15,15,825","2,81,35,73,076.15","95,862"
"02-Jan-2025","EQ","1,892.00","1,896.00","1,864.95","1,889.95","1,874.10","1,878.00","1,875.01","1,960.35","1,252.50","25,07,223","4,70,10,57,374.65","1,31,175"
"01-Jan-2025","EQ","1,889.90","1,902.95","1,878.65","1,886.35","1,894.00","1,889.95","1,889.72","1,960.35","1,252.50","13,38,092","2,52,86,24,030.30","1,00,504"
"31-Dec-2024","EQ","1,876.80","1,910.00","1,868.80","1,883.90","1,890.00","1,886.35","1,892.70","1,960.35","1,252.50","18,44,944","3,49,19,31,810.90","1,20,055"
"30-Dec-2024","EQ","1,862.05","1,895.75","1,855.00","1,861.25","1,871.35","1,883.90","1,882.14","1,960.35","1,252.50","60,21,550","11,33,33,98,612.85","1,59,547"
"27-Dec-2024","EQ","1,845.50","1,866.00","1,836.75","1,841.35","1,864.55","1,861.25","1,854.45","1,960.35","1,239.30","16,68,898","3,09,48,95,602.65","85,991"
"26-Dec-2024","EQ","1,820.00","1,845.05","1,814.40","1,819.00","1,845.05","1,841.35","1,831.56","1,960.35","1,239.30","14,02,706","2,56,91,39,389.25","83,247"
"24-Dec-2024","EQ","1,814.90","1,831.75","1,803.15","1,814.60","1,817.10","1,819.00","1,821.33","1,960.35","1,239.30","11,21,058","2,04,18,20,268.40","54,616"
"23-Dec-2024","EQ","1,811.00","1,828.00","1,796.65","1,808.85","1,816.00","1,814.60","1,815.74","1,960.35","1,239.30","12,99,181","2,35,89,80,371.55","87,238"
"20-Dec-2024","EQ","1,823.30","1,825.95","1,794.10","1,823.30","1,810.00","1,808.85","1,808.39","1,960.35","1,208.55","25,13,418","4,54,52,27,986.85","93,747"
"19-Dec-2024","EQ","1,801.00","1,829.40","1,790.80","1,801.05","1,821.30","1,823.30","1,811.99","1,960.35","1,208.55","19,24,091","3,48,64,36,403.55","86,354"
"18-Dec-2024","EQ","1,798.00","1,822.45","1,792.80","1,789.05","1,799.00","1,801.05","1,807.21","1,960.35","1,208.55","17,32,860","3,13,16,37,177.60","79,595"
"17-Dec-2024","EQ","1,810.00","1,815.75","1,783.10","1,809.80","1,793.95","1,789.05","1,793.87","1,960.35","1,208.55","16,08,164","2,88,48,33,280.05","1,03,244"
"16-Dec-2024","EQ","1,818.70","1,822.50","1,792.35","1,813.45","1,810.50","1,809.80","1,805.90","1,960.35","1,208.55","14,83,330","2,67,87,39,504.65","90,665"
"13-Dec-2024","EQ","1,804.75","1,816.80","1,774.05","1,805.45","1,811.75","1,813.45","1,802.26","1,960.35","1,208.55","13,91,111","2,50,71,39,333.35","91,928"
"12-Dec-2024","EQ","1,819.00","1,820.00","1,798.05","1,814.00","1,804.65","1,805.45","1,806.84","1,960.35","1,208.55","10,82,394","1,95,57,07,913.00","83,646"
"11-Dec-2024","EQ","1,824.30","1,826.35","1,805.05","1,809.95","1,807.00","1,814.00","1,817.92","1,960.35","1,208.55","17,45,911","3,17,39,27,722.50","1,26,556"
"10-Dec-2024","EQ","1,821.00","1,823.00","1,796.00","1,806.65","1,809.00","1,809.95","1,806.43","1,960.35","1,208.55","20,43,634","3,69,16,85,524.15","93,165"
"09-Dec-2024","EQ","1,814.80","1,819.95","1,796.70","1,804.85","1,807.00","1,806.65","1,805.07","1,960.35","1,208.55","15,28,215","2,75,85,42,637.10","87,464"
"06-Dec-2024","EQ","1,815.85","1,823.95","1,801.00","1,813.45","1,803.35","1,804.85","1,810.85","1,960.35","1,208.55","15,90,478","2,88,01,11,571.25","92,526"
"05-Dec-2024","EQ","1,808.70","1,825.95","1,775.40","1,800.20","1,809.75","1,813.45","1,806.19","1,960.35","1,208.55","27,42,263","4,95,30,42,949.45","1,36,512"
"04-Dec-2024","EQ","1,810.50","1,814.85","1,785.00","1,800.05","1,801.90","1,800.20","1,796.87","1,960.35","1,208.55","23,20,116","4,16,89,45,117.30","1,22,884"
"03-Dec-2024","EQ","1,831.25","1,832.00","1,788.35","1,808.55","1,801.55","1,800.05","1,801.21","1,960.35","1,208.55","15,43,970","2,78,10,13,966.25","1,19,898"
"02-Dec-2024","EQ","1,800.00","1,814.00","1,792.15","1,780.90","1,806.20","1,808.55","1,804.89","1,960.35","1,208.55","19,48,045","3,51,60,01,370.50","1,28,728"
"29-Nov-2024","EQ","1,742.90","1,795.80","1,739.20","1,734.25","1,784.00","1,780.90","1,779.49","1,960.35","1,184.50","24,27,677","4,32,00,30,145.30","1,17,137"
"28-Nov-2024","EQ","1,749.45","1,760.70","1,723.40","1,749.45","1,741.90","1,734.25","1,734.68","1,960.35","1,184.50","30,71,758","5,32,85,25,582.40","1,87,282"
"27-Nov-2024","EQ","1,760.10","1,778.60","1,740.25","1,761.60","1,751.30","1,749.45","1,751.63","1,960.35","1,184.50","19,82,546","3,47,26,94,232.70","1,09,946"
"26-Nov-2024","EQ","1,806.75","1,806.75","1,753.20","1,798.90","1,763.35","1,761.60","1,766.78","1,960.35","1,184.50","15,89,883","2,80,89,70,265.00","1,06,489"
"25-Nov-2024","EQ","1,806.00","1,830.00","1,784.15","1,795.30","1,810.00","1,798.90","1,798.64","1,960.35","1,184.50","31,37,448","5,64,31,24,724.85","97,994"
"22-Nov-2024","EQ","1,785.00","1,814.95","1,768.05","1,780.00","1,805.60","1,795.30","1,784.36","1,960.35","1,184.50","14,20,813","2,53,52,45,534.35","1,10,390"
"21-Nov-2024","EQ","1,772.00","1,791.45","1,758.05","1,777.25","1,770.80","1,780.00","1,776.19","1,960.35","1,184.50","20,14,349","3,57,78,69,248.90","1,32,692"
"19-Nov-2024","EQ","1,730.05","1,806.75","1,730.00","1,747.75","1,774.00","1,777.25","1,773.15","1,960.35","1,184.50","19,33,316","3,42,80,61,767.85","94,107"
"18-Nov-2024","EQ","1,799.00","1,799.00","1,743.20","1,768.20","1,746.20","1,747.75","1,756.89","1,960.35","1,184.50","15,33,025","2,69,33,53,914.25","92,390"
"14-Nov-2024","EQ","1,779.70","1,796.00","1,763.15","1,779.00","1,770.00","1,768.20","1,772.73","1,960.35","1,171.00","14,73,358","2,61,18,70,667.00","1,15,425"
"13-Nov-2024","EQ","1,791.00","1,797.30","1,770.45","1,800.85","1,779.00","1,779.00","1,778.64","1,960.35","1,171.00","18,10,332","3,21,99,35,072.20","1,46,361"
"12-Nov-2024","EQ","1,801.90","1,825.00","1,795.10","1,794.60","1,797.00","1,800.85","1,809.99","1,960.35","1,171.00","24,71,888","4,47,41,03,315.95","1,41,217"
"11-Nov-2024","EQ","1,817.40","1,817.65","1,791.95","1,809.60","1,793.55","1,794.60","1,803.06","1,960.35","1,171.00","10,69,649","1,92,86,44,373.65","80,622"
"08-Nov-2024","EQ","1,799.80","1,815.05","1,790.95","1,790.95","1,804.95","1,809.60","1,804.12","1,960.35","1,140.00","16,44,075","2,96,61,02,152.70","1,12,530"
"07-Nov-2024","EQ","1,845.00","1,845.00","1,778.80","1,827.45","1,791.00","1,790.95","1,796.17","1,960.35","1,140.00","19,09,269","3,42,93,76,546.65","94,439"
"06-Nov-2024","EQ","1,815.55","1,840.00","1,802.20","1,803.60","1,829.40","1,827.45","1,827.35","1,960.35","1,140.00","20,60,619","3,76,54,73,420.30","1,11,178"
"05-Nov-2024","EQ","1,805.00","1,833.00","1,799.45","1,808.90","1,801.50","1,803.60","1,810.14","1,960.35","1,140.00","16,58,010","3,00,12,25,238.50","97,600"
"04-Nov-2024","EQ","1,845.00","1,845.00","1,760.10","1,858.40","1,809.40","1,808.90","1,796.13","1,960.35","1,140.00","50,31,861","9,03,78,90,082.40","2,20,097"
"01-Nov-2024","EQ","1,860.00","1,864.95","1,831.55","1,848.90","1,860.00","1,858.40","1,853.87","1,960.35","1,068.35","1,07,596","19,94,69,191.60","10,095"
"31-Oct-2024","EQ","1,860.00","1,872.50","1,842.10","1,852.10","1,858.10","1,848.90","1,855.43","1,960.35","1,068.35","25,72,932","4,77,39,06,446.05","1,30,205"
"30-Oct-2024","EQ","1,868.50","1,880.90","1,820.00","1,871.60","1,856.55","1,852.10","1,849.97","1,960.35","1,068.35","19,00,203","3,51,53,25,601.70","1,03,509"
"29-Oct-2024","EQ","1,922.00","1,922.70","1,862.00","1,902.90","1,864.00","1,871.60","1,876.99","1,960.35","1,068.35","22,95,542","4,30,87,05,464.85","1,24,714"
"28-Oct-2024","EQ","1,863.20","1,916.00","1,835.00","1,860.40","1,902.00","1,902.90","1,891.11","1,960.35","1,068.35","24,45,724","4,62,51,35,412.50","1,80,221"
"25-Oct-2024","EQ","1,856.80","1,875.60","1,850.10","1,848.90","1,858.10","1,860.40","1,863.08","1,960.35","1,068.35","21,48,004","4,00,19,09,368.75","1,42,031"
"24-Oct-2024","EQ","1,830.00","1,859.55","1,829.45","1,839.35","1,849.45","1,848.90","1,846.50","1,960.35","1,068.35","17,39,776","3,21,24,91,721.80","1,21,144"
"23-Oct-2024","EQ","1,880.05","1,889.55","1,832.00","1,887.55","1,836.70","1,839.35","1,858.92","1,960.35","1,068.35","16,73,366","3,11,06,46,999.25","1,08,180"
"22-Oct-2024","EQ","1,892.00","1,906.00","1,881.00","1,897.00","1,889.80","1,887.55","1,891.19","1,960.35","1,068.35","11,92,915","2,25,60,28,948.70","1,21,969"
